ID,Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5
200000109,255,0,0,0,0,0,1.46,1.57,2,2.16,2.64,0,1,0,0,0
200000109,262,1,4,7,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000109,265,0,0,0,4,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000109,266,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000109,274,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0
200000109,281,1,4,3,0,0,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0
200000109,288,1,4,5,4,1,1.49,1.89,2,2.15,2.67,0,0,0,0,0
200000109,295,0,0,0,4,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0
200000109,307,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0
200000109,308,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,0,0,0,1,0
200000109,310,1,4,8,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0
200000109,314,0,0,0,4,1,1.33,1.49,2.01,2.21,2.7,0,1,0,0,0
200000109,321,0,0,0,0,0,1.35,1.89,1.94,2.21,2.7,1,0,0,0,0
200000109,324,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0
200000109,328,1,4,5,0,0,1.47,1.89,2.01,1.9,2.69,0,0,0,1,0
200000109,332,0,0,0,4,1,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0
200000109,340,0,0,0,0,0,1.4,1.89,2.02,2.21,2.6,0,1,0,0,0
200000109,344,0,0,0,0,0,1.4,1.89,1.97,2.21,2.59,1,0,0,0,0
200000109,347,0,0,0,0,0,1.35,1.89,1.97,2.21,2.61,1,0,0,0,0
200000109,350,1,4,4,0,0,1.29,1.89,1.97,2.21,2.71,1,0,0,0,0
200000109,354,0,0,0,4,1,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0
200000109,359,0,0,0,0,0,1.33,1.89,2.02,2.02,2.69,0,0,0,0,0
200000109,364,0,0,0,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0
200000109,368,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0
200000109,373,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,1
200000109,383,1,4,5,0,0,1.24,1.87,2.02,2.21,2.71,0,0,0,0,0
200000109,387,0,0,0,4,1,1.49,1.89,2.02,2.21,2.69,0,0,0,0,0
200000109,392,0,0,0,0,0,1.47,1.89,2.02,1.94,2.7,0,1,0,1,0
200000109,395,0,0,0,0,0,1.34,1.89,2.02,1.94,2.7,0,1,0,1,0
200000109,401,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0
200000109,408,0,0,0,0,0,1.33,1.89,2.02,2.21,2.68,0,0,0,0,0
200000109,415,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0
200000109,419,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000109,420,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000109,421,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000109,422,1,4,7,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000109,423,0,0,0,4,1,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000109,427,0,0,0,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,1,0
200000109,430,0,0,0,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,0,0
200000109,435,0,0,0,0,0,1.38,1.77,2.02,2.18,2.66,0,0,0,0,0
200000109,441,1,4,3,0,0,1.47,1.77,2.02,2.18,2.64,0,1,0,0,0
200000109,445,0,0,0,4,1,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0
200000109,448,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0
200000109,449,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0
200000109,456,0,0,0,0,0,1.48,1.77,2.02,2.21,2.7,0,0,0,0,0
200000109,461,1,4,3,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0
200000109,469,0,0,0,4,1,1.28,1.36,2.02,2.21,2.7,0,1,0,0,0
200000109,476,0,0,0,0,0,1.26,1.88,1.99,2.21,2.7,1,0,0,0,0
200000109,483,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0
200000109,489,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
200000109,492,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
200000109,494,1,4,7,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
200000109,502,0,0,0,4,1,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1
200000109,509,1,4,3,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0
200000109,516,0,0,0,4,1,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0
200000109,523,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
200000109,525,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
200000109,526,1,4,1,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
200000109,535,1,4,2,4,1,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0
200000109,542,0,0,0,4,1,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0
200000109,549,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0
200000109,561,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0
200000109,568,0,0,0,0,0,1.48,1.89,2.07,2.26,2.38,0,0,0,0,0
200000109,575,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0
200000109,582,0,0,0,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0
200000109,589,0,0,0,0,0,1.26,1.89,2.06,2.19,2.4,0,0,0,1,0
200000109,596,1,1,2,0,0,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0
200000109,603,0,0,0,1,1,1.33,1.81,2.06,2.24,2.79,0,0,0,0,0
200000109,610,0,0,0,0,0,1.26,1.89,2.11,2.24,2.73,1,0,0,0,0
200000109,617,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0
200000109,621,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
200000109,624,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
200000109,629,0,0,0,0,0,1.25,1.89,2.11,2.24,2.79,1,0,1,0,0
200000109,636,1,2,3,0,0,1.31,1.56,2,2.24,2.79,1,1,1,0,0
200000109,643,0,0,0,2,1,1.5,1.85,2.06,2.24,2.79,1,1,0,0,0
200000109,655,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,1,0,0,0,0
200000109,662,0,0,0,0,0,1.37,1.8,2.06,2.24,2.79,1,1,0,0,0
200000109,669,0,0,0,0,0,1.42,1.86,2.06,2.24,2.76,0,0,0,0,0
200000109,681,1,4,4,0,0,1.42,1.85,2.06,2.24,2.77,1,1,0,0,0
200000109,688,0,0,0,4,1,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0
200000109,695,0,0,0,0,0,1.42,1.51,1.97,2.24,2.78,0,1,1,0,0
200000109,699,0,0,0,0,0,1.42,1.51,1.97,2.24,2.77,0,0,1,0,0
200000109,709,0,0,0,0,0,1.36,1.84,2.09,2.24,2.8,0,0,0,0,0
200000109,713,0,0,0,0,0,1.51,1.84,2.06,2.24,2.8,0,0,0,0,0
200000109,716,0,0,0,0,0,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0
200000109,723,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0
200000109,725,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0
200000110,6,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0
200000110,24,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0
200000110,25,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0
200000110,32,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0
200000110,39,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0
200000110,41,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0
200000110,43,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0
200000110,45,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,0,1,0,0
200000110,50,0,0,0,0,0,1.35,1.87,1.93,2.09,2.34,1,0,1,0,0
200000110,53,0,0,0,0,0,1.35,1.87,1.97,2.09,2.59,1,0,1,0,0
200000110,60,0,0,0,0,0,1.39,1.9,1.87,2.12,2.62,1,0,0,0,0
200000110,66,1,1,1,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
200000110,72,0,0,0,1,1,1.39,1.89,1.91,2.12,2.54,0,1,0,0,0
200000110,76,0,0,0,0,0,1.36,1.83,1.95,2.12,2.49,1,1,0,0,0
200000110,79,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1
200000110,86,0,0,0,0,0,1.39,1.9,1.95,2.12,2.49,0,0,0,0,0
200000110,93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0
200000110,104,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0
200000110,108,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0
200000110,111,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,1,1,0,0,0
200000110,112,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,1,0,0,0
200000110,119,0,0,0,0,0,1.37,1.31,1.99,2.16,2.67,1,0,0,0,0
200000110,126,0,0,0,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0
200000110,128,1,1,2,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
200000110,130,1,1,3,1,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
200000110,138,0,0,0,1,1,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0
200000110,145,0,0,0,0,0,1.36,1.35,1.99,2.16,2.64,0,0,0,0,0
200000110,153,1,1,3,0,0,1.39,1.9,1.94,2.16,2.64,1,0,0,0,0
200000110,160,0,0,0,1,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
200000110,163,0,0,0,0,0,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0
200000110,166,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
200000110,167,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
200000110,168,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
200000110,169,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
200000110,171,0,0,0,0,0,1.39,1.9,1.99,2.16,2.49,0,1,0,0,0
200000110,179,0,0,0,0,0,1.48,1.5,1.99,2.16,2.51,0,0,0,1,1
200000110,188,0,0,0,0,0,1.35,1.88,1.97,2.16,2.36,0,0,0,0,0
200000110,192,0,0,0,0,0,1.35,1.88,1.99,2.16,2.19,0,1,0,0,0
200000110,199,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0
200000110,207,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,1,0
200000110,213,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0
200000110,223,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
200000110,228,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
200000110,237,0,0,0,0,0,1.46,1.89,1.93,2.16,2.67,1,0,0,0,0
200000110,239,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0
200000110,244,0,0,0,0,0,1.46,1.89,1.91,2.16,2.67,0,0,0,0,0
200000110,251,0,0,0,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0
200000110,258,0,0,0,0,0,1.49,1.57,2,2.16,2.64,0,1,0,0,0
200000110,264,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000110,267,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000110,268,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000110,270,0,0,0,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0
200000110,282,0,0,0,0,0,1.37,1.89,2,2.14,2.64,0,0,0,0,0
200000110,284,0,0,0,0,0,1.37,1.89,2,2.14,2.66,0,0,0,0,0
200000110,291,0,0,0,0,0,1.49,1.89,2,2.17,2.67,0,0,0,0,0
200000110,303,0,0,0,0,0,1.46,1.77,1.97,2.18,2.68,0,0,0,0,0
200000110,310,0,0,0,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0
200000110,318,0,0,0,0,0,1.47,1.49,2.01,2.21,2.7,1,1,0,0,0
200000110,324,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0
200000110,336,0,0,0,0,0,1.47,1.89,2.02,1.9,2.69,0,0,0,0,0
200000110,343,0,0,0,0,0,1.4,1.89,1.97,2.02,2.6,0,0,0,0,0
200000110,350,0,0,0,0,0,1.29,1.89,1.97,2.21,2.71,1,0,0,0,0
200000110,357,0,0,0,0,0,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0
200000110,364,0,0,0,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0
200000110,371,0,0,0,0,0,1.21,1.53,2.02,2.21,2.69,1,0,0,0,0
200000110,383,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,0,0,0,0,0
200000110,390,0,0,0,0,0,1.49,1.89,2.02,2.21,2.71,0,0,0,1,0
200000110,401,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0
200000110,404,0,0,0,0,0,1.33,1.89,2.02,2.21,2.69,0,0,0,0,0
200000110,411,0,0,0,0,0,1.33,1.89,2.02,2.21,2.66,0,0,0,0,0
200000110,418,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000110,419,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000110,422,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000110,430,0,0,0,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,0,0
200000110,437,0,0,0,0,0,1.44,1.57,2.02,2.18,2.71,0,0,0,0,0
200000110,444,0,0,0,0,0,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0
200000110,451,0,0,0,0,0,1.47,1.77,2.02,2.21,2.7,0,0,0,0,0
200000110,460,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0
200000110,465,0,0,0,0,0,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0
200000110,472,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,1,0,0,0
200000110,482,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0
200000110,486,0,0,0,0,0,1.39,1.88,2.01,2.21,2.58,1,0,0,0,0
200000110,494,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
200000110,498,0,0,0,0,0,1.19,1.57,2.06,2.21,2.54,0,0,0,0,1
200000110,510,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0
200000110,512,0,0,0,0,0,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0
200000110,519,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0
200000110,523,1,1,3,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
200000110,531,0,0,0,1,1,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0
200000110,538,0,0,0,0,0,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0
200000110,545,0,0,0,0,0,1.46,1.56,2.05,2.26,2.61,1,0,0,0,0
200000110,557,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0
200000110,564,0,0,0,0,0,1.33,1.55,2.07,2.26,2.62,0,0,0,0,0
200000110,567,0,0,0,0,0,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0
200000110,568,1,1,3,0,0,1.48,1.89,2.07,2.26,2.38,0,0,0,0,0
200000110,575,1,1,3,1,1,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0
200000110,578,1,1,2,1,1,1.3,1.89,2.01,2.24,2.73,0,0,0,0,0
200000110,585,0,0,0,1,1,1.5,1.57,2.01,2.24,2.55,0,0,0,1,0
200000110,592,0,0,0,0,0,1.42,1.89,2.06,2.19,2.39,1,0,0,0,0
200000110,602,1,2,2,0,0,1.33,1.81,2.06,2.24,2.77,0,0,0,0,0
200000110,610,1,1,3,2,1,1.26,1.89,2.11,2.24,2.73,1,0,0,0,0
200000110,613,0,0,0,1,1,1.42,1.89,2.06,2.24,2.75,0,1,0,0,0
200000110,620,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
200000110,623,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
200000110,625,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
200000110,632,1,1,3,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0
200000110,639,0,0,0,1,1,1.48,1.56,2,2.24,2.79,1,0,0,0,0
200000110,651,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0
200000110,658,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,0,0,0,0,0
200000110,665,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,0,0,0,0,0
200000110,680,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0
200000110,684,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,0,0,0,0
200000110,693,0,0,0,0,0,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0
200000110,702,1,2,3,0,0,1.41,1.85,2,2.24,2.79,0,0,1,0,0
200000110,706,0,0,0,2,1,1.5,1.87,2.04,2.24,2.79,0,0,0,0,0
200000110,712,0,0,0,0,0,1.5,1.84,2.13,2.24,2.8,0,0,0,0,0
200000110,722,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0
200000110,729,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0
200000111,3,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0
200000111,10,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0
200000111,17,0,0,0,0,0,1.52,1.89,1.98,2.09,2.66,0,0,0,0,0
200000111,23,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0
200000111,36,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0
200000111,43,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0
200000111,50,0,0,0,0,0,1.35,1.87,1.93,2.09,2.34,1,0,1,0,0
200000111,57,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0
200000111,63,1,5,1,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
200000111,65,0,0,0,5,1,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
200000111,66,1,2,4,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
200000111,75,0,0,0,2,1,1.35,1.83,1.95,2.12,2.55,1,1,0,0,0
200000111,83,1,5,1,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1
200000111,89,1,2,2,5,1,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0
200000111,97,0,0,0,2,1,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0
200000111,101,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0
200000111,102,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0
200000111,108,1,5,3,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0
200000111,116,0,0,0,5,1,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0
200000111,123,0,0,0,0,0,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0
200000111,129,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
200000111,142,1,2,3,0,0,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0
200000111,149,0,0,0,2,1,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0
200000111,156,1,2,1,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
200000111,161,1,2,3,2,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
200000111,168,0,0,0,2,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
200000111,174,0,0,0,0,0,1.49,1.5,1.97,2.16,2.54,0,1,0,0,0
200000111,182,1,5,1,0,0,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1
200000111,189,0,0,0,5,1,1.35,1.88,1.97,2.16,2.11,0,0,0,0,0
200000111,196,0,0,0,0,0,1.35,1.57,1.95,2.16,2.66,0,1,0,0,0
200000111,203,1,2,3,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0
200000111,210,0,0,0,2,1,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0
200000111,217,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0
200000111,224,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,0,1,0,1,0
200000111,230,1,2,3,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
200000111,236,1,2,3,2,1,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0
200000111,248,0,0,0,2,1,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0
200000111,255,1,2,3,0,0,1.46,1.57,2,2.16,2.64,0,1,0,0,0
200000111,262,1,2,3,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000111,267,0,0,0,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
200000111,274,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0
200000111,281,1,2,5,0,0,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0
200000111,288,0,0,0,2,1,1.49,1.89,2,2.15,2.67,0,0,0,0,0
200000111,295,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0
200000111,307,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0
200000111,314,1,2,2,0,0,1.33,1.49,2.01,2.21,2.7,0,1,0,0,0
200000111,320,0,0,0,2,1,1.35,1.89,1.98,2.21,2.7,1,1,0,0,0
200000111,328,1,2,3,0,0,1.47,1.89,2.01,1.9,2.69,0,0,0,1,0
200000111,331,1,2,2,2,1,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0
200000111,333,0,0,0,2,1,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0
200000111,340,1,2,2,0,0,1.4,1.89,2.02,2.21,2.6,0,1,0,0,0
200000111,347,0,0,0,2,1,1.35,1.89,1.97,2.21,2.61,1,0,0,0,0
200000111,353,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0
200000111,361,1,1,2,0,0,1.33,1.89,2.02,2.2,2.68,0,0,0,0,0
200000111,368,0,0,0,1,1,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0
200000111,375,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0
200000111,387,0,0,0,0,0,1.49,1.89,2.02,2.21,2.69,0,0,0,0,0
200000111,393,1,2,3,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0
200000111,401,1,5,1,2,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0
200000111,408,0,0,0,5,1,1.33,1.89,2.02,2.21,2.68,0,0,0,0,0
200000111,415,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0
200000111,422,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
200000111,427,0,0,0,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,1,0
200000111,434,0,0,0,0,0,1.38,1.57,2.02,2.04,2.66,0,0,0,0,0
200000111,441,1,2,1,0,0,1.47,1.77,2.02,2.18,2.64,0,1,0,0,0
200000111,448,0,0,0,2,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0
200000111,455,0,0,0,0,0,1.48,1.69,2.02,2.21,2.7,0,0,0,0,0
200000111,462,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,0,1,0,0,0
200000111,469,0,0,0,0,0,1.28,1.36,2.02,2.21,2.7,0,1,0,0,0
200000111,476,1,1,3,0,0,1.26,1.88,1.99,2.21,2.7,1,0,0,0,0
200000111,483,0,0,0,1,1,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0
200000111,489,1,5,2,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
200000111,502,1,5,2,5,1,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1
200000111,509,0,0,0,5,1,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0
200000111,517,1,2,2,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0
200000111,523,1,2,3,2,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
200000111,536,0,0,0,2,1,1.47,1.86,2.07,2.26,2.65,0,0,0,0,0
200000111,542,1,5,3,0,0,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0
200000111,548,1,2,1,5,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
200000111,550,1,2,3,2,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0
200000111,553,1,2,1,2,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0
200000111,561,0,0,0,2,1,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0
200000111,568,0,0,0,0,0,1.48,1.89,2.07,2.26,2.38,0,0,0,0,0
200000111,575,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0
200000111,582,0,0,0,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0
200000111,589,0,0,0,0,0,1.26,1.89,2.06,2.19,2.4,0,0,0,1,0
200000111,595,1,1,3,0,0,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0
200000111,603,0,0,0,1,1,1.33,1.81,2.06,2.24,2.79,0,0,0,0,0
200000111,610,0,0,0,0,0,1.26,1.89,2.11,2.24,2.73,1,0,0,0,0
200000111,617,1,2,3,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0
200000111,622,0,0,0,2,1,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
200000111,629,0,0,0,0,0,1.25,1.89,2.11,2.24,2.79,1,0,1,0,0
200000111,637,1,2,2,0,0,1.31,1.56,2,2.24,2.79,1,1,1,0,0
200000111,643,0,0,0,2,1,1.5,1.85,2.06,2.24,2.79,1,1,0,0,0
200000111,649,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0
200000111,654,1,2,3,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0
200000111,662,0,0,0,2,1,1.37,1.8,2.06,2.24,2.79,1,1,0,0,0
